carrier,dep_airport,arr_airport,dep_latitude,dep_longitude,arr_latitude,arr_longitude,dep_datetime_utc,air_time_minutes
WN,TPA,AUS,27.975500106811523,-82.533203125,30.194499969482425,-97.6698989868164,2017-01-01 11:30:00,136.0
WN,TUL,STL,36.19839859008789,-95.88809967041016,38.748697,-90.370003,2017-01-01 11:30:00,48.0
AA,CLT,MCO,35.2140007019043,-80.94309997558594,28.429399490356445,-81.30899810791016,2017-01-01 11:31:00,69.0
AA,JFK,CLT,40.63980103,-73.77890015,35.2140007019043,-80.94309997558594,2017-01-01 11:31:00,91.0
AA,JFK,SFO,40.63980103,-73.77890015,37.61899948120117,-122.375,2017-01-01 11:31:00,364.0
AA,MSP,PHX,44.882,-93.221802,33.43429946899414,-112.01200103759766,2017-01-01 11:31:00,178.0
AS,GEG,SEA,47.61989974975586,-117.53399658203124,47.449001,-122.308998,2017-01-01 11:31:00,48.0
AS,SEA,FAI,47.449001,-122.308998,64.81510162,-147.8560028,2017-01-01 11:31:00,212.0
AS,SLC,SEA,40.78839874267578,-111.97799682617188,47.449001,-122.308998,2017-01-01 11:31:00,94.0
B6,FLL,AUS,26.072599,-80.152702,30.194499969482425,-97.6698989868164,2017-01-01 11:31:00,157.0
DL,ATL,BOS,33.6367,-84.428101,42.36429977,-71.00520325,2017-01-01 11:31:00,115.0
EV,CLE,BOS,41.4117012024,-81.8498001099,42.36429977,-71.00520325,2017-01-01 11:31:00,74.0
EV,EWR,BUF,40.692501068115234,-74.168701171875,42.94049835,-78.73220062,2017-01-01 11:31:00,54.0
EV,IAH,ABQ,29.984399795532227,-95.34140014648438,35.040199,-106.609001,2017-01-01 11:31:00,114.0
EV,OMA,IAH,41.3032,-95.894096,29.984399795532227,-95.34140014648438,2017-01-01 11:31:00,120.0
HA,LAX,HNL,33.94250107,-118.4079971,21.32062,-157.924228,2017-01-01 11:31:00,368.0
NK,DEN,LAS,39.861698150635,-104.672996521,36.08010101,-115.1520004,2017-01-01 11:31:00,93.0
NK,FLL,LBE,26.072599,-80.152702,40.27590179,-79.40480042,2017-01-01 11:31:00,124.0
OO,ORD,GRR,41.9786,-87.9048,42.88079834,-85.52279663,2017-01-01 11:31:00,28.0
UA,BOS,ORD,42.36429977,-71.00520325,41.9786,-87.9048,2017-01-01 11:31:00,125.0
UA,SEA,SFO,47.449001,-122.308998,37.61899948120117,-122.375,2017-01-01 11:31:00,98.0
WN,ATL,DEN,33.6367,-84.428101,39.861698150635,-104.672996521,2017-01-01 11:31:00,173.0
WN,LAS,MDW,36.08010101,-115.1520004,41.785999,-87.752403,2017-01-01 11:31:00,168.0
WN,LGA,MDW,40.77719879,-73.87259674,41.785999,-87.752403,2017-01-01 11:31:00,118.0
WN,PHL,TPA,39.87189865112305,-75.24109649658203,27.975500106811523,-82.533203125,2017-01-01 11:31:00,154.0
WN,SJC,LAX,37.362598,-121.929001,33.94250107,-118.4079971,2017-01-01 11:31:00,50.0
AA,IAH,CLT,29.984399795532227,-95.34140014648438,35.2140007019043,-80.94309997558594,2017-01-01 11:32:00,117.0
B6,BOS,BNA,42.36429977,-71.00520325,36.1245002746582,-86.6781997680664,2017-01-01 11:32:00,156.0
DL,ORD,SLC,41.9786,-87.9048,40.78839874267578,-111.97799682617188,2017-01-01 11:32:00,181.0
EV,IAH,MKE,29.984399795532227,-95.34140014648438,42.94720077514648,-87.89659881591797,2017-01-01 11:32:00,118.0
NK,FLL,LGA,26.072599,-80.152702,40.77719879,-73.87259674,2017-01-01 11:32:00,136.0
OO,IAH,ASE,29.984399795532227,-95.34140014648438,39.22320175,-106.8690033,2017-01-01 11:32:00,135.0
UA,ORD,DTW,41.9786,-87.9048,42.212398529052734,-83.35340118408203,2017-01-01 11:32:00,48.0
WN,IAD,ATL,38.94449997,-77.45580292,33.6367,-84.428101,2017-01-01 11:32:00,92.0
WN,MCO,PHL,28.429399490356445,-81.30899810791016,39.87189865112305,-75.24109649658203,2017-01-01 11:32:00,118.0
WN,MDW,LAX,41.785999,-87.752403,33.94250107,-118.4079971,2017-01-01 11:32:00,255.0
WN,MKE,MCI,42.94720077514648,-87.89659881591797,39.2976,-94.713898,2017-01-01 11:32:00,71.0
WN,OAK,SEA,37.721298,-122.221001,47.449001,-122.308998,2017-01-01 11:32:00,100.0
WN,SLC,SJC,40.78839874267578,-111.97799682617188,37.362598,-121.929001,2017-01-01 11:32:00,95.0
AA,ATL,DFW,33.6367,-84.428101,32.896801,-97.038002,2017-01-01 11:33:00,117.0
AA,DFW,MIA,32.896801,-97.038002,25.79319953918457,-80.29060363769531,2017-01-01 11:33:00,135.0
AA,LAS,LAX,36.08010101,-115.1520004,33.94250107,-118.4079971,2017-01-01 11:33:00,44.0
B6,RSW,BOS,26.53619956970215,-81.75520324707031,42.36429977,-71.00520325,2017-01-01 11:33:00,154.0
DL,CLE,ATL,41.4117012024,-81.8498001099,33.6367,-84.428101,2017-01-01 11:33:00,96.0
DL,OGG,LAX,20.8986,-156.429993,33.94250107,-118.4079971,2017-01-01 11:33:00,267.0
EV,CAE,ORD,33.93880081176758,-81.11949920654297,41.9786,-87.9048,2017-01-01 11:33:00,103.0
EV,DSM,IAH,41.53400039672852,-93.66310119628906,29.984399795532227,-95.34140014648438,2017-01-01 11:33:00,129.0
NK,RSW,DTW,26.53619956970215,-81.75520324707031,42.212398529052734,-83.35340118408203,2017-01-01 11:33:00,144.0
OO,LAX,ABQ,33.94250107,-118.4079971,35.040199,-106.609001,2017-01-01 11:33:00,84.0
OO,MBS,ORD,43.532901763916016,-84.07959747314453,41.9786,-87.9048,2017-01-01 11:33:00,43.0
OO,SHV,DEN,32.446602,-93.8256,39.861698150635,-104.672996521,2017-01-01 11:33:00,112.0
UA,BOS,SFO,42.36429977,-71.00520325,37.61899948120117,-122.375,2017-01-01 11:33:00,378.0
UA,ORD,SEA,41.9786,-87.9048,47.449001,-122.308998,2017-01-01 11:33:00,230.0
UA,RSW,EWR,26.53619956970215,-81.75520324707031,40.692501068115234,-74.168701171875,2017-01-01 11:33:00,138.0
UA,SFO,CLE,37.61899948120117,-122.375,41.4117012024,-81.8498001099,2017-01-01 11:33:00,224.0
WN,AMA,DAL,35.219398,-101.706001,32.847099,-96.851799,2017-01-01 11:33:00,55.0
WN,DEN,BWI,39.861698150635,-104.672996521,39.1754,-76.668297,2017-01-01 11:33:00,166.0
WN,LIT,STL,34.729400634799994,-92.2242965698,38.748697,-90.370003,2017-01-01 11:33:00,44.0
WN,MCI,BWI,39.2976,-94.713898,39.1754,-76.668297,2017-01-01 11:33:00,109.0
AA,BOS,DFW,42.36429977,-71.00520325,32.896801,-97.038002,2017-01-01 11:34:00,248.0
AA,SAT,CLT,29.533700942993164,-98.46980285644533,35.2140007019043,-80.94309997558594,2017-01-01 11:34:00,134.0
DL,ATL,SRQ,33.6367,-84.428101,27.39539909362793,-82.55439758300781,2017-01-01 11:34:00,63.0
DL,LAX,SFO,33.94250107,-118.4079971,37.61899948120117,-122.375,2017-01-01 11:34:00,62.0
DL,PBI,ATL,26.68320083618164,-80.09559631347656,33.6367,-84.428101,2017-01-01 11:34:00,88.0
EV,ERI,ORD,42.0831270134,-80.1738667488,41.9786,-87.9048,2017-01-01 11:34:00,69.0
OO,MSP,LAX,44.882,-93.221802,33.94250107,-118.4079971,2017-01-01 11:34:00,231.0
UA,IAD,SFO,38.94449997,-77.45580292,37.61899948120117,-122.375,2017-01-01 11:34:00,341.0
UA,SFO,LAX,37.61899948120117,-122.375,33.94250107,-118.4079971,2017-01-01 11:34:00,54.0
VX,PSP,SFO,33.8297004699707,-116.50700378417967,37.61899948120117,-122.375,2017-01-01 11:34:00,76.0
WN,LAS,TUS,36.08010101,-115.1520004,32.1161003112793,-110.94100189208984,2017-01-01 11:34:00,50.0
AA,SJU,CLT,18.4393997192,-66.0018005371,35.2140007019043,-80.94309997558594,2017-01-01 11:35:00,210.0
AS,SEA,BUR,47.449001,-122.308998,34.20069885253906,-118.35900115966795,2017-01-01 11:35:00,123.0
DL,MSP,ATL,44.882,-93.221802,33.6367,-84.428101,2017-01-01 11:35:00,124.0
EV,LRD,DFW,27.543800354003903,-99.46160125732422,32.896801,-97.038002,2017-01-01 11:35:00,59.0
OO,OKC,SEA,35.39310073852539,-97.60070037841795,47.449001,-122.308998,2017-01-01 11:35:00,205.0
OO,SBP,LAX,35.2368011475,-120.641998291,33.94250107,-118.4079971,2017-01-01 11:35:00,39.0
UA,IAH,DEN,29.984399795532227,-95.34140014648438,39.861698150635,-104.672996521,2017-01-01 11:35:00,116.0
VX,DAL,DCA,32.847099,-96.851799,38.8521,-77.037697,2017-01-01 11:35:00,128.0
VX,LAS,SFO,36.08010101,-115.1520004,37.61899948120117,-122.375,2017-01-01 11:35:00,85.0
WN,ATL,GSP,33.6367,-84.428101,34.8956985474,-82.2189025879,2017-01-01 11:35:00,25.0
WN,FLL,LAS,26.072599,-80.152702,36.08010101,-115.1520004,2017-01-01 11:35:00,295.0
AA,LAX,PHX,33.94250107,-118.4079971,33.43429946899414,-112.01200103759766,2017-01-01 11:36:00,57.0
AA,TPA,DCA,27.975500106811523,-82.533203125,38.8521,-77.037697,2017-01-01 11:36:00,104.0
B6,BNA,FLL,36.1245002746582,-86.6781997680664,26.072599,-80.152702,2017-01-01 11:36:00,107.0
DL,ATL,PDX,33.6367,-84.428101,45.58869934,-122.5979996,2017-01-01 11:36:00,285.0
DL,SJU,DTW,18.4393997192,-66.0018005371,42.212398529052734,-83.35340118408203,2017-01-01 11:36:00,253.0
NK,FLL,SJU,26.072599,-80.152702,18.4393997192,-66.0018005371,2017-01-01 11:36:00,120.0
WN,LAS,LAX,36.08010101,-115.1520004,33.94250107,-118.4079971,2017-01-01 11:36:00,46.0
WN,MDW,BOS,41.785999,-87.752403,42.36429977,-71.00520325,2017-01-01 11:36:00,98.0
WN,OAK,LAX,37.721298,-122.221001,33.94250107,-118.4079971,2017-01-01 11:36:00,54.0
DL,BUF,ATL,42.94049835,-78.73220062,33.6367,-84.428101,2017-01-01 11:37:00,114.0
EV,CLT,DTW,35.2140007019043,-80.94309997558594,42.212398529052734,-83.35340118408203,2017-01-01 11:37:00,76.0
EV,IAH,ELP,29.984399795532227,-95.34140014648438,31.80719948,-106.3779984,2017-01-01 11:37:00,102.0
OO,BZN,SEA,45.77750015,-111.1529999,47.449001,-122.308998,2017-01-01 11:37:00,83.0
OO,SFO,TUS,37.61899948120117,-122.375,32.1161003112793,-110.94100189208984,2017-01-01 11:37:00,91.0
UA,BNA,SFO,36.1245002746582,-86.6781997680664,37.61899948120117,-122.375,2017-01-01 11:37:00,281.0
UA,IAH,LGA,29.984399795532227,-95.34140014648438,40.77719879,-73.87259674,2017-01-01 11:37:00,155.0
UA,IAH,SFO,29.984399795532227,-95.34140014648438,37.61899948120117,-122.375,2017-01-01 11:37:00,232.0
WN,BOS,BWI,42.36429977,-71.00520325,39.1754,-76.668297,2017-01-01 11:37:00,62.0
WN,BUR,LAS,34.20069885253906,-118.35900115966795,36.08010101,-115.1520004,2017-01-01 11:37:00,39.0
WN,LAS,ELP,36.08010101,-115.1520004,31.80719948,-106.3779984,2017-01-01 11:37:00,71.0
WN,MDW,DCA,41.785999,-87.752403,38.8521,-77.037697,2017-01-01 11:37:00,76.0
WN,OMA,STL,41.3032,-95.894096,38.748697,-90.370003,2017-01-01 11:37:00,49.0
WN,PHX,SAN,33.43429946899414,-112.01200103759766,32.7336006165,-117.190002441,2017-01-01 11:37:00,53.0
AA,CLT,LAS,35.2140007019043,-80.94309997558594,36.08010101,-115.1520004,2017-01-01 11:38:00,266.0
B6,SFO,LGB,37.61899948120117,-122.375,33.81769943,-118.1520004,2017-01-01 11:38:00,57.0
DL,ATL,CLT,33.6367,-84.428101,35.2140007019043,-80.94309997558594,2017-01-01 11:38:00,45.0
EV,ORD,CAE,41.9786,-87.9048,33.93880081176758,-81.11949920654297,2017-01-01 11:38:00,92.0
EV,ORD,GSP,41.9786,-87.9048,34.8956985474,-82.2189025879,2017-01-01 11:38:00,87.0
OO,JAX,ORD,30.49410057067871,-81.68789672851562,41.9786,-87.9048,2017-01-01 11:38:00,126.0
OO,LAX,COS,33.94250107,-118.4079971,38.805801,-104.700996,2017-01-01 11:38:00,103.0
OO,ORD,MKE,41.9786,-87.9048,42.94720077514648,-87.89659881591797,2017-01-01 11:38:00,20.0
UA,IAH,AUS,29.984399795532227,-95.34140014648438,30.194499969482425,-97.6698989868164,2017-01-01 11:38:00,31.0
UA,OGG,LAX,20.8986,-156.429993,33.94250107,-118.4079971,2017-01-01 11:38:00,268.0
WN,BDL,MDW,41.9388999939,-72.68319702149999,41.785999,-87.752403,2017-01-01 11:38:00,133.0
WN,BNA,BWI,36.1245002746582,-86.6781997680664,39.1754,-76.668297,2017-01-01 11:38:00,70.0
WN,BOS,MDW,42.36429977,-71.00520325,41.785999,-87.752403,2017-01-01 11:38:00,141.0
WN,HOU,MDW,29.64539909,-95.27890015,41.785999,-87.752403,2017-01-01 11:38:00,105.0
WN,RDU,DAL,35.87760162353516,-78.7874984741211,32.847099,-96.851799,2017-01-01 11:38:00,164.0
AA,CLT,BDL,35.2140007019043,-80.94309997558594,41.9388999939,-72.68319702149999,2017-01-01 11:39:00,88.0
AA,CLT,DTW,35.2140007019043,-80.94309997558594,42.212398529052734,-83.35340118408203,2017-01-01 11:39:00,75.0
AA,DEN,PHX,39.861698150635,-104.672996521,33.43429946899414,-112.01200103759766,2017-01-01 11:39:00,95.0
AS,ONT,SEA,34.055999755859375,-117.60099792480467,47.449001,-122.308998,2017-01-01 11:39:00,145.0
B6,SMF,LGB,38.69540023803711,-121.59100341796876,33.81769943,-118.1520004,2017-01-01 11:39:00,60.0
DL,ATL,FLL,33.6367,-84.428101,26.072599,-80.152702,2017-01-01 11:39:00,84.0
DL,ATL,SAV,33.6367,-84.428101,32.12760162,-81.20210266,2017-01-01 11:39:00,34.0
DL,ATL,TPA,33.6367,-84.428101,27.975500106811523,-82.533203125,2017-01-01 11:39:00,63.0
DL,HNL,SLC,21.32062,-157.924228,40.78839874267578,-111.97799682617188,2017-01-01 11:39:00,315.0
OO,DTW,DEN,42.212398529052734,-83.35340118408203,39.861698150635,-104.672996521,2017-01-01 11:39:00,172.0
OO,SFO,LAX,37.61899948120117,-122.375,33.94250107,-118.4079971,2017-01-01 11:39:00,54.0
UA,EWR,ORD,40.692501068115234,-74.168701171875,41.9786,-87.9048,2017-01-01 11:39:00,107.0
UA,FLL,ORD,26.072599,-80.152702,41.9786,-87.9048,2017-01-01 11:39:00,151.0
UA,ORD,IAH,41.9786,-87.9048,29.984399795532227,-95.34140014648438,2017-01-01 11:39:00,149.0
VX,SFO,DEN,37.61899948120117,-122.375,39.861698150635,-104.672996521,2017-01-01 11:39:00,111.0
WN,BUR,PHX,34.20069885253906,-118.35900115966795,33.43429946899414,-112.01200103759766,2017-01-01 11:39:00,57.0
WN,DAL,SAT,32.847099,-96.851799,29.533700942993164,-98.46980285644533,2017-01-01 11:39:00,45.0
WN,HOU,PNS,29.64539909,-95.27890015,30.473400115967,-87.186599731445,2017-01-01 11:39:00,67.0
WN,LAS,OAK,36.08010101,-115.1520004,37.721298,-122.221001,2017-01-01 11:39:00,77.0
WN,LAS,STL,36.08010101,-115.1520004,38.748697,-90.370003,2017-01-01 11:39:00,156.0
WN,MCO,MDW,28.429399490356445,-81.30899810791016,41.785999,-87.752403,2017-01-01 11:39:00,140.0
WN,OAK,GEG,37.721298,-122.221001,47.61989974975586,-117.53399658203124,2017-01-01 11:39:00,92.0
WN,TPA,HOU,27.975500106811523,-82.533203125,29.64539909,-95.27890015,2017-01-01 11:39:00,123.0
AA,CLT,SYR,35.2140007019043,-80.94309997558594,43.11119842529297,-76.1063003540039,2017-01-01 11:40:00,82.0
AA,CLT,TPA,35.2140007019043,-80.94309997558594,27.975500106811523,-82.533203125,2017-01-01 11:40:00,80.0
AA,MCI,DFW,39.2976,-94.713898,32.896801,-97.038002,2017-01-01 11:40:00,72.0
DL,FLL,LGA,26.072599,-80.152702,40.77719879,-73.87259674,2017-01-01 11:40:00,137.0
DL,RSW,MSP,26.53619956970215,-81.75520324707031,44.882,-93.221802,2017-01-01 11:40:00,182.0
DL,TPA,ATL,27.975500106811523,-82.533203125,33.6367,-84.428101,2017-01-01 11:40:00,71.0
EV,CMH,EWR,39.998001,-82.891899,40.692501068115234,-74.168701171875,2017-01-01 11:40:00,79.0
F9,BNA,LAS,36.1245002746582,-86.6781997680664,36.08010101,-115.1520004,2017-01-01 11:40:00,221.0
OO,DEN,SBA,39.861698150635,-104.672996521,34.42620087,-119.8399963,2017-01-01 11:40:00,137.0
OO,FAT,LAX,36.77619934082031,-119.71800231933594,33.94250107,-118.4079971,2017-01-01 11:40:00,46.0
OO,IAH,COS,29.984399795532227,-95.34140014648438,38.805801,-104.700996,2017-01-01 11:40:00,101.0
OO,ORD,CVG,41.9786,-87.9048,39.0488014221,-84.6678009033,2017-01-01 11:40:00,49.0
UA,ORD,BDL,41.9786,-87.9048,41.9388999939,-72.68319702149999,2017-01-01 11:40:00,91.0
UA,ORD,SFO,41.9786,-87.9048,37.61899948120117,-122.375,2017-01-01 11:40:00,260.0
UA,SFO,ANC,37.61899948120117,-122.375,61.17440032958984,-149.99600219726562,2017-01-01 11:40:00,268.0
UA,SFO,PDX,37.61899948120117,-122.375,45.58869934,-122.5979996,2017-01-01 11:40:00,82.0
WN,DEN,MCO,39.861698150635,-104.672996521,28.429399490356445,-81.30899810791016,2017-01-01 11:40:00,185.0
WN,PHX,ABQ,33.43429946899414,-112.01200103759766,35.040199,-106.609001,2017-01-01 11:40:00,43.0
WN,SAN,DEN,32.7336006165,-117.190002441,39.861698150635,-104.672996521,2017-01-01 11:40:00,105.0
AS,SEA,SMF,47.449001,-122.308998,38.69540023803711,-121.59100341796876,2017-01-01 11:41:00,82.0
EV,EWR,GSO,40.692501068115234,-74.168701171875,36.097801208496094,-79.93730163574219,2017-01-01 11:41:00,71.0
EV,ORD,MHT,41.9786,-87.9048,42.932598,-71.435699,2017-01-01 11:41:00,98.0
OO,IAH,SLC,29.984399795532227,-95.34140014648438,40.78839874267578,-111.97799682617188,2017-01-01 11:41:00,162.0
UA,DEN,SFO,39.861698150635,-104.672996521,37.61899948120117,-122.375,2017-01-01 11:41:00,153.0
UA,ORD,DEN,41.9786,-87.9048,39.861698150635,-104.672996521,2017-01-01 11:41:00,125.0
WN,IND,RSW,39.7173,-86.294403,26.53619956970215,-81.75520324707031,2017-01-01 11:41:00,134.0
WN,PDX,BUR,45.58869934,-122.5979996,34.20069885253906,-118.35900115966795,2017-01-01 11:41:00,106.0
WN,SJC,SNA,37.362598,-121.929001,33.67570114,-117.8679962,2017-01-01 11:41:00,51.0
WN,STL,LAX,38.748697,-90.370003,33.94250107,-118.4079971,2017-01-01 11:41:00,220.0
AA,LAX,DFW,33.94250107,-118.4079971,32.896801,-97.038002,2017-01-01 11:42:00,147.0
EV,BTR,DFW,30.533199,-91.149597,32.896801,-97.038002,2017-01-01 11:42:00,64.0
EV,BTV,ORD,44.4719009399,-73.15329742429999,41.9786,-87.9048,2017-01-01 11:42:00,129.0
F9,DEN,ATL,39.861698150635,-104.672996521,33.6367,-84.428101,2017-01-01 11:42:00,141.0
OO,ORD,MSP,41.9786,-87.9048,44.882,-93.221802,2017-01-01 11:42:00,58.0
UA,HNL,LAX,21.32062,-157.924228,33.94250107,-118.4079971,2017-01-01 11:42:00,256.0
WN,DCA,BNA,38.8521,-77.037697,36.1245002746582,-86.6781997680664,2017-01-01 11:42:00,97.0
WN,IND,ATL,39.7173,-86.294403,33.6367,-84.428101,2017-01-01 11:42:00,78.0
WN,MSP,BWI,44.882,-93.221802,39.1754,-76.668297,2017-01-01 11:42:00,114.0
WN,OAK,BOI,37.721298,-122.221001,43.5644,-116.223,2017-01-01 11:42:00,66.0
WN,PHL,MDW,39.87189865112305,-75.24109649658203,41.785999,-87.752403,2017-01-01 11:42:00,112.0
WN,SNA,LAS,33.67570114,-117.8679962,36.08010101,-115.1520004,2017-01-01 11:42:00,44.0
AA,EGE,LAX,39.64260101,-106.9179993,33.94250107,-118.4079971,2017-01-01 11:43:00,124.0
AA,LAS,PHX,36.08010101,-115.1520004,33.43429946899414,-112.01200103759766,2017-01-01 11:43:00,44.0
B6,BOS,FLL,42.36429977,-71.00520325,26.072599,-80.152702,2017-01-01 11:43:00,174.0
B6,STT,SJU,18.337299346923828,-64.97339630126953,18.4393997192,-66.0018005371,2017-01-01 11:43:00,27.0
DL,BOS,DTW,42.36429977,-71.00520325,42.212398529052734,-83.35340118408203,2017-01-01 11:43:00,105.0
DL,LGA,MIA,40.77719879,-73.87259674,25.79319953918457,-80.29060363769531,2017-01-01 11:43:00,158.0
EV,EWR,CHS,40.692501068115234,-74.168701171875,32.89860153,-80.04049683,2017-01-01 11:43:00,105.0
HA,HNL,LIH,21.32062,-157.924228,21.97599983215332,-159.33900451660156,2017-01-01 11:43:00,27.0
HA,HNL,OGG,21.32062,-157.924228,20.8986,-156.429993,2017-01-01 11:43:00,20.0
OO,IAH,BOI,29.984399795532227,-95.34140014648438,43.5644,-116.223,2017-01-01 11:43:00,202.0
UA,MCO,IAH,28.429399490356445,-81.30899810791016,29.984399795532227,-95.34140014648438,2017-01-01 11:43:00,128.0
UA,SAN,SFO,32.7336006165,-117.190002441,37.61899948120117,-122.375,2017-01-01 11:43:00,74.0
UA,SFO,SAN,37.61899948120117,-122.375,32.7336006165,-117.190002441,2017-01-01 11:43:00,65.0
WN,LAX,SMF,33.94250107,-118.4079971,38.69540023803711,-121.59100341796876,2017-01-01 11:43:00,69.0
WN,MCO,STL,28.429399490356445,-81.30899810791016,38.748697,-90.370003,2017-01-01 11:43:00,123.0
WN,OMA,PHX,41.3032,-95.894096,33.43429946899414,-112.01200103759766,2017-01-01 11:43:00,148.0
WN,STL,MCO,38.748697,-90.370003,28.429399490356445,-81.30899810791016,2017-01-01 11:43:00,112.0
WN,TPA,MCI,27.975500106811523,-82.533203125,39.2976,-94.713898,2017-01-01 11:43:00,147.0
AA,CLT,BUF,35.2140007019043,-80.94309997558594,42.94049835,-78.73220062,2017-01-01 11:44:00,76.0
AS,HNL,ANC,21.32062,-157.924228,61.17440032958984,-149.99600219726562,2017-01-01 11:44:00,336.0
B6,LGA,MCO,40.77719879,-73.87259674,28.429399490356445,-81.30899810791016,2017-01-01 11:44:00,139.0
DL,ORF,DTW,36.89459991455078,-76.20120239257812,42.212398529052734,-83.35340118408203,2017-01-01 11:44:00,92.0
DL,PHX,MSP,33.43429946899414,-112.01200103759766,44.882,-93.221802,2017-01-01 11:44:00,153.0
EV,AEX,ATL,31.32740020751953,-92.54979705810548,33.6367,-84.428101,2017-01-01 11:44:00,76.0
EV,EWR,DCA,40.692501068115234,-74.168701171875,38.8521,-77.037697,2017-01-01 11:44:00,44.0
OO,ASE,LAX,39.22320175,-106.8690033,33.94250107,-118.4079971,2017-01-01 11:44:00,132.0
OO,DEN,CPR,39.861698150635,-104.672996521,42.908001,-106.463997,2017-01-01 11:44:00,38.0
OO,DEN,IDA,39.861698150635,-104.672996521,43.514599,-112.070999,2017-01-01 11:44:00,76.0
OO,PDX,BOI,45.58869934,-122.5979996,43.5644,-116.223,2017-01-01 11:44:00,50.0
WN,DEN,DAL,39.861698150635,-104.672996521,32.847099,-96.851799,2017-01-01 11:44:00,93.0
WN,FLL,DAL,26.072599,-80.152702,32.847099,-96.851799,2017-01-01 11:44:00,158.0
WN,MDW,OMA,41.785999,-87.752403,41.3032,-95.894096,2017-01-01 11:44:00,66.0
WN,MHT,MDW,42.932598,-71.435699,41.785999,-87.752403,2017-01-01 11:44:00,136.0
AA,AUS,DFW,30.194499969482425,-97.6698989868164,32.896801,-97.038002,2017-01-01 11:45:00,39.0
AA,CLT,PIT,35.2140007019043,-80.94309997558594,40.49150085,-80.23290253,2017-01-01 11:45:00,58.0
AA,DFW,SMF,32.896801,-97.038002,38.69540023803711,-121.59100341796876,2017-01-01 11:45:00,208.0
AA,MEM,CLT,35.04240036010742,-89.97669982910156,35.2140007019043,-80.94309997558594,2017-01-01 11:45:00,67.0
AS,SMF,SEA,38.69540023803711,-121.59100341796876,47.449001,-122.308998,2017-01-01 11:45:00,97.0
EV,BHM,ORD,33.56290054,-86.75350189,41.9786,-87.9048,2017-01-01 11:45:00,86.0
EV,ORD,RIC,41.9786,-87.9048,37.50519943237305,-77.3197021484375,2017-01-01 11:45:00,89.0
OO,ASE,DEN,39.22320175,-106.8690033,39.861698150635,-104.672996521,2017-01-01 11:45:00,28.0
OO,DEN,SGU,39.861698150635,-104.672996521,37.036389,-113.510306,2017-01-01 11:45:00,82.0
OO,IAH,TUS,29.984399795532227,-95.34140014648438,32.1161003112793,-110.94100189208984,2017-01-01 11:45:00,136.0
UA,CLE,EWR,41.4117012024,-81.8498001099,40.692501068115234,-74.168701171875,2017-01-01 11:45:00,63.0
UA,ORD,IAD,41.9786,-87.9048,38.94449997,-77.45580292,2017-01-01 11:45:00,76.0
WN,FNT,MDW,42.96540069580078,-83.74359893798828,41.785999,-87.752403,2017-01-01 11:45:00,43.0
AA,DFW,CLT,32.896801,-97.038002,35.2140007019043,-80.94309997558594,2017-01-01 11:46:00,115.0
AA,MIA,TPA,25.79319953918457,-80.29060363769531,27.975500106811523,-82.533203125,2017-01-01 11:46:00,43.0
AS,SEA,MSP,47.449001,-122.308998,44.882,-93.221802,2017-01-01 11:46:00,171.0
DL,ATL,EWR,33.6367,-84.428101,40.692501068115234,-74.168701171875,2017-01-01 11:46:00,88.0
DL,GSO,ATL,36.097801208496094,-79.93730163574219,33.6367,-84.428101,2017-01-01 11:46:00,62.0
EV,ATL,MGM,33.6367,-84.428101,32.30059814,-86.39399719,2017-01-01 11:46:00,36.0
EV,TYS,IAH,35.81100082,-83.9940033,29.984399795532227,-95.34140014648438,2017-01-01 11:46:00,131.0
NK,ORD,MSP,41.9786,-87.9048,44.882,-93.221802,2017-01-01 11:46:00,58.0
OO,BUR,SFO,34.20069885253906,-118.35900115966795,37.61899948120117,-122.375,2017-01-01 11:46:00,60.0
OO,ORD,DSM,41.9786,-87.9048,41.53400039672852,-93.66310119628906,2017-01-01 11:46:00,57.0
VX,SFO,LAS,37.61899948120117,-122.375,36.08010101,-115.1520004,2017-01-01 11:46:00,62.0
